image_id,class_name,relative_path,absolute_path,file_size_bytes,width,height,mode,sha256,phash_hex,dhash_hex
IMG002320,正常声带,正常声带/0A951949024E4ACD9FD4CFB77B240BBC_EBYHJ11745261.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\0A951949024E4ACD9FD4CFB77B240BBC_EBYHJ11745261.jpg,120935,718,556,RGB,b510389e9297910538b35b3826d9feb7bec88ae3ca367360fa1067252f5386e0,f1244cd1b14dcd9b,868c8e8e88c0c0a0
IMG002321,正常声带,正常声带/0B373A6E98C54B269D7FD01A18912373_EBYHJ11767772.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\0B373A6E98C54B269D7FD01A18912373_EBYHJ11767772.jpg,93689,717,556,RGB,9f38884422bacf76d0b2fcfca2163cd97a4dfa543b97f2914425b9cd6b3f5994,e519982f4b36c969,981c98ce47460e84
IMG002322,正常声带,正常声带/0C426E96389349219F393D03F22698E3_EBYHJ11632747.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\0C426E96389349219F393D03F22698E3_EBYHJ11632747.jpg,70304,717,556,RGB,9862eaaf5c2a83fc9d1fd4879fe459ad7c1cceb54a6e5377e3a54268d10d98b4,cb2bd35d03d32d06,d9dbddd965330080
IMG002323,正常声带,正常声带/0C61613F07B9402B8359A372A5310FB5_EBYHJ11629973.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\0C61613F07B9402B8359A372A5310FB5_EBYHJ11629973.jpg,65578,717,556,RGB,3de12eaa6de1816d6729e9dc82b690d379272256b3a45afb81847f63aa2ec3b7,f17b09e52edf0920,449c880e8e8cd8f0
IMG002324,正常声带,正常声带/0C70DF88BE3B4DC585858A88C716DCB0_EBYHJ11603386.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\0C70DF88BE3B4DC585858A88C716DCB0_EBYHJ11603386.jpg,78521,718,556,RGB,470fe886f9c89df3c41d623b5b5e1acc2d0e776ad36e55f7c8ad6169ce81cfa7,f0e0a587872edad2,ce8f898cdcf1361e
IMG002325,正常声带,正常声带/0C70DF88BE3B4DC585858A88C716DCB0_EBYHJ11603388.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\0C70DF88BE3B4DC585858A88C716DCB0_EBYHJ11603388.jpg,78561,718,556,RGB,67c4eae137c98244bffa32cd3fdb75f079fb6b92bac8703923e743482cb8fe5d,f0e0a587872edad2,ce8f898cdcf1361e
IMG002326,正常声带,正常声带/0C70DF88BE3B4DC585858A88C716DCB0_EBYHJ11603396.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\0C70DF88BE3B4DC585858A88C716DCB0_EBYHJ11603396.jpg,79706,718,556,RGB,621987a1128a0381e30aec4a4b7eabff38e511ef8167f8aed6c6401dbf8be417,93a34cd43dca9467,f3cfcd1f8eece173
IMG002327,正常声带,正常声带/0C97C6D5F70D4FB2A77C3A0EC3709043_EBYHJ11767090.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\0C97C6D5F70D4FB2A77C3A0EC3709043_EBYHJ11767090.jpg,85658,717,556,RGB,9ab181154a0a1a666194c343813ee0dda7944d5741d3fb7abf9054b237225b62,d1332fca302dcd8b,cbc9ca8e9cd1c3f3
IMG002328,正常声带,正常声带/0D3DEBFD1A1A4F85B9FC3105AFAB3306_EBYHJ11629615.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\0D3DEBFD1A1A4F85B9FC3105AFAB3306_EBYHJ11629615.jpg,78534,718,556,RGB,dd6145f68f64cde7eb385a7cd69aaa67af09e0981e83e32da89d0387bc342ce1,a143d2b54dd1393e,c9cd89d3771edfbf
IMG002329,正常声带,正常声带/0DE1972899294C6B85FFB1E9C0F7DE16_EBYHJ11644235.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\0DE1972899294C6B85FFB1E9C0F7DE16_EBYHJ11644235.jpg,93507,718,556,RGB,f6069e3459bad6e211b25acd0375a8a39f7c74add425c5b0faebe63a4a25e35a,ab2be47c83b3710c,172b0b4b311316cc
IMG002330,正常声带,正常声带/0F43BA70246442A1B25381BD28355111_EBYHJ11650610.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\0F43BA70246442A1B25381BD28355111_EBYHJ11650610.jpg,80704,718,556,RGB,0381652047c67e4754c87dc2a9f7b1e4aebda8564cfed5d43f2518d0848f94ef,d02dca166fc960e7,ec8c8e8e8c8cd8f8
IMG002331,正常声带,正常声带/0F597E7FE15D4884ABA43181523C7B47_EBYHJ11892603.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\0F597E7FE15D4884ABA43181523C7B47_EBYHJ11892603.jpg,94211,718,556,RGB,09af87c53527c4dd500bde5980d0ae7495a94810c38aca48ab23a7c3e8eb37cf,b5ee5523ca950999,b68626cfcf8e8edc
IMG002332,正常声带,正常声带/0F9C8539B72C496A8E2DC4D55909BFCC_EBYHJ11614437.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\0F9C8539B72C496A8E2DC4D55909BFCC_EBYHJ11614437.jpg,61607,718,556,RGB,0fdec48dcac3e0fb63ae93f5cbe50fa483f4b22f218c464454d4f039b029c3be,c46a1b846317dbf4,e22684c686a6f4e0
IMG002333,正常声带,正常声带/10660452DA5D4E29AD80F09A27AB9157_EBYHJ11655949.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\10660452DA5D4E29AD80F09A27AB9157_EBYHJ11655949.jpg,80258,715,556,RGB,a4a15322aec4f502e38e607be3b5f931a467acf1ef1b248f82549ccdae79fd5d,83b26e4f3364c93a,ecec98dcd8f2e6c0
IMG002334,正常声带,正常声带/11EB92DAA4E74C4ABA3F33F6BE46B83B_EBYHJ11877351.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\11EB92DAA4E74C4ABA3F33F6BE46B83B_EBYHJ11877351.jpg,64113,718,556,RGB,c1da9614951d0b30571753c6d9335c28f8edb6279dba3f8d7c3d83805aa37228,c725589666d4b16e,e4d3d6c4cfe8e091
IMG002335,正常声带,正常声带/1209371DDD544CA08F0F3B9A283FD93F_EBYHJ11616438.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\1209371DDD544CA08F0F3B9A283FD93F_EBYHJ11616438.jpg,77034,720,556,RGB,16cedbdd8925410bf12eed555e8b8473e66236b2cb86cbc97eb7982146fe98db,b3dcce30c9a38c93,e8cccc8edc8ccce8
IMG002336,正常声带,正常声带/122877097370416487EB99143536F362_EBYHJ11894774.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\122877097370416487EB99143536F362_EBYHJ11894774.jpg,65273,718,556,RGB,b2a93ce5da2f83c40f590a67658057d4bd4bbe8b0f832f4b761069b5c13eb78a,b1cc0e33d5a69caa,f8ccd48c8c9c8de9
IMG002337,正常声带,正常声带/12D350E0EA774975B04310F9EFA48A43_EBYHJ11903977.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\12D350E0EA774975B04310F9EFA48A43_EBYHJ11903977.jpg,85311,718,556,RGB,f632828db562e297e6bea51083219462aaf2edbb09e35ccd2da74bf90b818948,e42ed791281dd91e,c68607878fd8cc80
IMG002338,正常声带,正常声带/12DC4D94A5124DD0BA8BAE149B289F8C_EBYHJ11642708.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\12DC4D94A5124DD0BA8BAE149B289F8C_EBYHJ11642708.jpg,97871,716,556,RGB,9aacaa21ee1d65840823900e36e8ab38a660f03c13feffc119146d857275a613,8143832fcfb68dca,c099a4ecd3f7cee8
IMG002339,正常声带,正常声带/12DC4D94A5124DD0BA8BAE149B289F8C_EBYHJ11642711.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\12DC4D94A5124DD0BA8BAE149B289F8C_EBYHJ11642711.jpg,84966,717,556,RGB,285cb9ae813a2803416363beb942bb932da8165fde7f3f115f66c7dedac019e7,9355bd2ccb1263c5,1a56ccd9636ffcfa
IMG002340,正常声带,正常声带/13D24B42BFB14BDE9E9B1F1A961974B6_EBYHJ11718063.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\13D24B42BFB14BDE9E9B1F1A961974B6_EBYHJ11718063.jpg,100508,718,556,RGB,600c2a5acee738597a4e4b57d6807e53ed3ab132d57f5f4817d8d2abf79a516a,91b4ce9195c236cf,ecb636d8da9cf9f0
IMG002341,正常声带,正常声带/16307EC2554F416986689462EADE3ECB_EBYHJ11742420.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\16307EC2554F416986689462EADE3ECB_EBYHJ11742420.jpg,100971,718,556,RGB,03ebcd5d217c4a162d68d00b9bb96727e416bf840ad6ea0fa8d557edddbf1466,d133ec4ed27029cd,8ec88ecce8f2c0d0
IMG002342,正常声带,正常声带/16535816203647DBA43AD5726325AC4E_EBYHJ11653300.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\16535816203647DBA43AD5726325AC4E_EBYHJ11653300.jpg,79950,719,556,RGB,d0eb062e867c730fb4f05f5729987ef240e0ae9662f061bf4d1d663cf1371ceb,91ce181b873647f3,f0b08ccede9c9c9c
IMG002343,正常声带,正常声带/16CC5377E7374C2D9CBA1520715F0D11_EBYHJ11900292.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\16CC5377E7374C2D9CBA1520715F0D11_EBYHJ11900292.jpg,68736,718,556,RGB,57b6e01210998fe39885ed82ec163f02886691e5ee19db2a486e8abc228087d9,e4fe936817a06d91,86a6e6c68687c2d8
IMG002344,正常声带,正常声带/174C41F8B47B48498F71EB94B9CDE5EB_EBYHJ11633772.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\174C41F8B47B48498F71EB94B9CDE5EB_EBYHJ11633772.jpg,67821,721,556,RGB,3cebce6c1e4373b74d625faf82617f68e31da7130e40acc1fbbc23d699cb0035,a36a9c2d46d961ec,f6cecccccfcefcfc
IMG002345,正常声带,正常声带/178DFCDF289A429D8F3F93F2D7D53B5C_EBYHJ11629929.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\178DFCDF289A429D8F3F93F2D7D53B5C_EBYHJ11629929.jpg,94819,718,556,RGB,6f1cbbf52fefdbdbdc49102f9cd251dbfc64442da6ca8c05f77e9c14893eec23,c716e86f9330cc53,d6ece8cc48330e8e
IMG002346,正常声带,正常声带/17DCA44266F847C6A3CF0CA9A10D2E06_EBYHJ11686634.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\17DCA44266F847C6A3CF0CA9A10D2E06_EBYHJ11686634.jpg,83488,717,556,RGB,a274850ceafe9fdcb7937c7975670532e51ab478c363fa2cb5485b22b1cbda71,8373ac0dca36ed89,27ccc88cd9eefee6
IMG002347,正常声带,正常声带/18D37B5A3D32420EAAF2BE2775D0A155_EBYHJ11641978.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\18D37B5A3D32420EAAF2BE2775D0A155_EBYHJ11641978.jpg,77398,716,556,RGB,22081c1e8bbd646d5a5a29e8db695c0b704f5f634b197a6483c2a657b221e1d3,be76b234c888f1c9,3c0c5af3f33ffffb
IMG002348,正常声带,正常声带/194BFC35EAF64D5DA39ACE11153EECDF_EBYHJ11884107.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\194BFC35EAF64D5DA39ACE11153EECDF_EBYHJ11884107.jpg,71682,717,556,RGB,fec504905659be77edebdd28e0816b2db602d16daed323ed5c6402548d004f10,e4da994fc624332d,a091062447070686
IMG002349,正常声带,正常声带/1A85E60187D647CBB63CE7CF060527DF_EBYHJ11636171.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\1A85E60187D647CBB63CE7CF060527DF_EBYHJ11636171.jpg,78568,717,556,RGB,b334702b1836d7b7ccd9b0bbcc301355781f26797ce419e2d72bde0306d245f6,c0c0feef1b1a4791,828482d1c2662288
IMG002350,正常声带,正常声带/1A980EADC505438AB0A449F2A9898578_EBYHJ11891665.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\1A980EADC505438AB0A449F2A9898578_EBYHJ11891665.jpg,80084,718,556,RGB,c1e8ec453e24c2c6bf7b90977aee048d0bb688c8fdb23da00bc1b04a9474a224,c4eb5d205a9d23dc,c8c6c6248dcee6e0
IMG002351,正常声带,正常声带/1B866E5441624E1DA3074F85556691F0_EBYHJ11676626.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\1B866E5441624E1DA3074F85556691F0_EBYHJ11676626.jpg,91983,718,556,RGB,cb23f0d45efbe2dd668d42e1067aae775d609fe2c2b9ce6e1c9bcd32f8af98f4,c47c1d8c6e1705f9,729684ccc6e6f0f8
IMG002352,正常声带,正常声带/1B94C8956B5D436296DD1EA2A8A0D18E_EBYHJ11616529.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\1B94C8956B5D436296DD1EA2A8A0D18E_EBYHJ11616529.jpg,87074,718,556,RGB,c0d64858ff1c6f8b7e78c03e9d5700a5a32d8da50f9532d4a27d7907ea2e8ec3,e527da9c257898e4,0cccc786c6988080
IMG002353,正常声带,正常声带/1BBAA447D00946E39E2A27EEE0836FC4_EBYHJ11887038.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\1BBAA447D00946E39E2A27EEE0836FC4_EBYHJ11887038.jpg,67641,718,556,RGB,2a7048af132ce59c454d3faca4c579f3c16f9f1d82729134e268bf829528d8ce,e49b9864c366678d,c8989cccc6c6e6c4
IMG002354,正常声带,正常声带/1BF600602B1A4EE388E1F7E9C8A187CF_EBYHJ11622293.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\1BF600602B1A4EE388E1F7E9C8A187CF_EBYHJ11622293.jpg,85591,718,556,RGB,819bde942f7b6eb08a4c8cd895fd80b8da9a2692669a29085feaef32f7ad161d,d075fd48f23489c3,060c4a8ce9b336aa
IMG002355,正常声带,正常声带/1BF600602B1A4EE388E1F7E9C8A187CF_EBYHJ11622301.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\1BF600602B1A4EE388E1F7E9C8A187CF_EBYHJ11622301.jpg,80450,718,556,RGB,f6ef645db788847b67c7b340653c9f8134d84c063e19709501a5bbeed0b32428,c671ad08f234cdcb,6688ca0cc9e176ae
IMG002356,正常声带,正常声带/1C3166F4803042169E700E1FF07C765F_EBYHJ11759717.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\1C3166F4803042169E700E1FF07C765F_EBYHJ11759717.jpg,81225,717,556,RGB,51aa79be273ac7405e2a6d4a9262a44c027c9c4105d255c0745fa074d4bef155,856e99eb72866c38,e4c6e6ccccc4f0f8
IMG002357,正常声带,正常声带/1D761DFA617C430A88B993E7A4BE911B_EBYHJ11693900.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\1D761DFA617C430A88B993E7A4BE911B_EBYHJ11693900.jpg,87897,719,556,RGB,67579cb47fa68780ed23ed3253b817cdfb8c6de75fbb4fba5adab766dc9965f4,c6c1fd22e29c9f09,c494f0cc4d2b370e
IMG002358,正常声带,正常声带/1DE8839D86154B4AA09B209CD5134F93_EBYHJ11712597.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\1DE8839D86154B4AA09B209CD5134F93_EBYHJ11712597.jpg,92644,718,556,RGB,cbe2729218b70dbbda466b3b1620f9ffe98452b81e2f9bdb6c1e8246d34ebf71,aaadedb50290cc76,d7dbe3cd4d050d81
IMG002359,正常声带,正常声带/1DECB66E02E84A4D99F015133DAEE635_EBYHJ11627579.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\1DECB66E02E84A4D99F015133DAEE635_EBYHJ11627579.jpg,98037,718,556,RGB,b97384919c1583b0cb82c28db0ed8db4a2a5ad6b4e8058d9470bc59c6d1b3d48,a3569c18db7a8963,386c4fc94b539f9f
IMG002360,正常声带,正常声带/1E5D4A015BA04D4F80AF34E439A7EF2B_EBYHJ11736959.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\1E5D4A015BA04D4F80AF34E439A7EF2B_EBYHJ11736959.jpg,104251,718,556,RGB,caa120073d62aedc93ceccbb397382c0d6d2bc924ebadc10636482b041694390,8576986a37847d99,ecccc4ceccccf8f8
IMG002361,正常声带,正常声带/1E6D24F1A0B442FD87525178FEC3E82A_EBYHJ11892947.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\1E6D24F1A0B442FD87525178FEC3E82A_EBYHJ11892947.jpg,76863,718,556,RGB,81069773082b88eab240315ffaee6820edee140e37af79dd8bd74abc4d8e8867,b53ccc992ac631d6,333e0e0e1e1ee4e3
IMG002362,正常声带,正常声带/1F30EA2B632B4F66A52CB0F8E82DBB64_EBYHJ11878560.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\1F30EA2B632B4F66A52CB0F8E82DBB64_EBYHJ11878560.jpg,91136,718,556,RGB,18750af98d9c1ff3ba276c12203dfb6c0b9ad0bde9b3578a22da6a15fb776871,93adc875abca3425,fbeebfcbce8cf9c9
IMG002363,正常声带,正常声带/203232358E2A42B3B730A23A30830A25_EBYHJ11620672.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\203232358E2A42B3B730A23A30830A25_EBYHJ11620672.jpg,94396,718,556,RGB,579d96d60bef9c611b7423ac0bb9ef8cd9020f24ceec39856b4a80a750814e1c,9595dcd3c18ce654,bc1e6eeeca4c7283
IMG002364,正常声带,正常声带/203232358E2A42B3B730A23A30830A25_EBYHJ11620673.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\203232358E2A42B3B730A23A30830A25_EBYHJ11620673.jpg,80710,718,556,RGB,69e49d6582b9aea02caebad776ee84c6de0b065cc8c686007dcb9e0af14b444d,a3b4bc97f2588b41,3eeeebcbcc6a2283
IMG002365,正常声带,正常声带/21DB375D9C9C4EF2A7E1085E0140E7D3_EBYHJ11652401.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\21DB375D9C9C4EF2A7E1085E0140E7D3_EBYHJ11652401.jpg,98751,717,556,RGB,7272daf6fdc0e578744f61eb42f2b42de8f57249c4f6b32eddbf62e4052f513a,de96981e96785962,b0ec0b4c6c3313f8
IMG002366,正常声带,正常声带/222F62D51F2E4CC9985409596713B127_EBYHJ11636930.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\222F62D51F2E4CC9985409596713B127_EBYHJ11636930.jpg,64552,718,556,RGB,48e2838d78d7bed9503773f5c31929f0359aae8e926bee44c333eb557aba1c65,a5a1d8d6a29adc2d,c7c7e7cfcf641800
IMG002367,正常声带,正常声带/2266B0C734A5461F87072C8E89683DAC_EBYHJ11615822.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\2266B0C734A5461F87072C8E89683DAC_EBYHJ11615822.jpg,73844,719,556,RGB,2e00a1dbd9438dbc23dddab7b612dd9490534681f677aaaf53f5a306eca8ebc9,c529f899a567d095,9b8bc7c67098c0e0
IMG002368,正常声带,正常声带/2397E4330DFF444695EC2AC34BB4CC45_EBYHJ11740675.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\2397E4330DFF444695EC2AC34BB4CC45_EBYHJ11740675.jpg,78943,717,556,RGB,5898be7621a9f57bb1022b6286cb54ca40f278862ef40390fa20d078c11c7e9e,907bcb3d228d6956,d8989c9e8c9efcf8
IMG002369,正常声带,正常声带/239D8A9F8785481C82B941CECEDD74B2_EBYHJ11881753.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\239D8A9F8785481C82B941CECEDD74B2_EBYHJ11881753.jpg,93639,718,556,RGB,07a3daeead6de613a2003497219ff35894c2244dc29e23a0b6a1056d8ec3e60a,85fb08e636c1e566,cabb524e0c84d470
IMG002370,正常声带,正常声带/239D8A9F8785481C82B941CECEDD74B2_EBYHJ11881754.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\239D8A9F8785481C82B941CECEDD74B2_EBYHJ11881754.jpg,92911,718,556,RGB,a4cd4e108239a4984df380b05084a06f62f963fc31aed6f520154ca7d1c34ffb,e57b18e03e81a9e3,18184a0e0e86d0f0
IMG002371,正常声带,正常声带/23DDC2B2521740598BF5C00563F8BAE7_EBYHJ11654438.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\23DDC2B2521740598BF5C00563F8BAE7_EBYHJ11654438.jpg,80981,718,556,RGB,06dd214349ec517ca26ad635e9cfabf1c9ebdf4e52e055c2d4f9fba7063f4cf2,d1bf8cc43583d332,9633498e8ccce0f0
IMG002372,正常声带,正常声带/23E3165216174EECAB982B7E052B3190_EBYHJ11901033.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\23E3165216174EECAB982B7E052B3190_EBYHJ11901033.jpg,91793,718,556,RGB,d6db9f6c646559d6067a4fb4d0a6b49d7c57b0d258a908f9f1be12fe7cb44cce,858dd987629e6d32,faf2e6e4ccc6f880
IMG002373,正常声带,正常声带/249034077D044E52A9E16A4D43D6A338_EBYHJ11770416.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\249034077D044E52A9E16A4D43D6A338_EBYHJ11770416.jpg,93743,719,556,RGB,7b3b431602c79dfab43695fbbda67cc871558370991b76ac6fba5c81d1a018ab,f19c0d24cb64dc73,a61e9c0c8e8e8ed8
IMG002374,正常声带,正常声带/2670C42DE35A4F7CA7AEF2EB55BBE59F_EBYHJ11736612.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\2670C42DE35A4F7CA7AEF2EB55BBE59F_EBYHJ11736612.jpg,95415,718,556,RGB,4744945120749f52a6ab876f6edde14a4cf75ee68cbb7cea1b6e2c09bb21c834,af85d8c263bc3692,f8f07ec64f2b3303
IMG002375,正常声带,正常声带/26F28FB094814067B7CAFEFEF529622D_EBYHJ11645208.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\26F28FB094814067B7CAFEFEF529622D_EBYHJ11645208.jpg,92853,718,556,RGB,a4f9f5d211bfb8c0a7b25ed749863f6390a5cc65bbb785a588d00de4a9fdeea2,c4a05ba7789d2f58,f0c0e686c7c6f090
IMG002376,正常声带,正常声带/273CB2C8F55B436DA9AC9AAE64020040_EBYHJ11886425.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\273CB2C8F55B436DA9AC9AAE64020040_EBYHJ11886425.jpg,79420,718,556,RGB,467a01037cbca1a7fa405ca299e6c0113f0e9c3a5647921ef02333345329621c,f67ef88081612b9e,0d2c2dceecf09880
IMG002377,正常声带,正常声带/273CB2C8F55B436DA9AC9AAE64020040_EBYHJ11886426.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\273CB2C8F55B436DA9AC9AAE64020040_EBYHJ11886426.jpg,80490,718,556,RGB,9fbc25bc655c1a7e1404b95235cc4f1e643da33c954ec1d5bb250d5f0e762680,f67ef8c0206b8e62,152c6d0ecce8f8d8
IMG002378,正常声带,正常声带/2786E2294E8C4382BB048C11FE641DE0_EBYHJ11622407.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\2786E2294E8C4382BB048C11FE641DE0_EBYHJ11622407.jpg,73224,718,556,RGB,dec0fb50e49e069a303c3d39201f63bde3d78b0921a444bc47306d88112b3260,a2add536d2d84b91,cee6e3a7cd0d1488
IMG002379,正常声带,正常声带/288C8AD352554629848B6B3F4DF59CBD_EBYHJ11625869.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\288C8AD352554629848B6B3F4DF59CBD_EBYHJ11625869.jpg,86507,718,556,RGB,277e708c90e03376769add3e61cd59bd4393e355b6cece82a13da2bd73b4aa7c,b3e8cc33c0ce1b9c,cf07274d4d4d2ff2
IMG002380,正常声带,正常声带/2953F8396D8248B38CCD9045753A76A9_EBYHJ11872882.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\2953F8396D8248B38CCD9045753A76A9_EBYHJ11872882.jpg,63229,719,556,RGB,730d8c7de301e643d5ac79a82dd005d5f0af6baf53234230ff18d0d734def25e,81b6ac8cb03cdfca,6ecfc88cc8f0f3e2
IMG002381,正常声带,正常声带/297CFBCC048C49C6BBB402EBD179D59B_EBYHJ11889601.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\297CFBCC048C49C6BBB402EBD179D59B_EBYHJ11889601.jpg,75832,718,556,RGB,bbcfb2a22cdd06c07f476b19ece0a37f909f0e16c41953ce8babab083e72702f,c56198fc669369a6,82e2c3c3c7e26890
IMG002382,正常声带,正常声带/298C33AF5B2E440F9C68F1F0E7A0DF4B_EBYHJ11712559.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\298C33AF5B2E440F9C68F1F0E7A0DF4B_EBYHJ11712559.jpg,102880,718,556,RGB,81a7e8a1e035c658302ff7c14dd98225e47e1bad70b75fd413043fe0a56e6d21,985e462d33e81be6,787cb9bbbbbfbefc
IMG002383,正常声带,正常声带/2A9926D81BFC48C585C421CA2A047071_EBYHJ11880433.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\2A9926D81BFC48C585C421CA2A047071_EBYHJ11880433.jpg,77888,718,556,RGB,f3c54cb866997ff7787d11108c97a478fc73ed38d7b753a4472498f8ad4dc4f8,b735fd9dd4341088,0e4e8ccc696327b2
IMG002384,正常声带,正常声带/2AFB57116F3546BD97BC4DE792AF3AE4_EBYHJ11650305.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\2AFB57116F3546BD97BC4DE792AF3AE4_EBYHJ11650305.jpg,73152,718,556,RGB,21e0c81933d05eab01150f54511ceb1bb0e0dfa61b39b5060024dfc22d33aef1,c56f12a1697630dd,e262240783cae4f8
IMG002385,正常声带,正常声带/2B32964DC8F441B7B29ABE07DB259B7A_EBYHJ11625821.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\2B32964DC8F441B7B29ABE07DB259B7A_EBYHJ11625821.jpg,61445,718,556,RGB,a8668dc372fcbb126381ac9a7820bca3b58c44387580d4484a1f0b4546d8c8a4,e43a9fa7728c6291,d82686848ec6e2b8
IMG002386,正常声带,正常声带/2B8676212B204642AC0CA575DB9D2084_EBYHJ11639426.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\2B8676212B204642AC0CA575DB9D2084_EBYHJ11639426.jpg,59456,718,556,RGB,6bdbeb7fb0ede9ccd1941a1d542ca41f93eba0bdb9835f30df40cf90fea69278,d42e4fcbc37224b4,44268e8e88d0d8e0
IMG002387,正常声带,正常声带/2B9C119636064365907D59B9C73EF4A2_EBYHJ11759580.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\2B9C119636064365907D59B9C73EF4A2_EBYHJ11759580.jpg,94961,718,556,RGB,47a54771a324de9ff9afad1212cd419cf08d2d38c98c22ff101349b2b50aae9e,827aad8a322fcd5c,e38d8c8c8cc9e2fe
IMG002388,正常声带,正常声带/2D278D6C8ECA4FC28C2E5F4B479C4075_EBYHJ10580071.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\2D278D6C8ECA4FC28C2E5F4B479C4075_EBYHJ10580071.jpg,121022,718,556,RGB,4974269b9f6e123585e0f83fdc154a84f0f098f96682f6b18864a8ac27ba7b56,c5364d85752eda31,e6ec0d8ecef8f2b2
IMG002389,正常声带,正常声带/2D9A78E4E66F4BAB8E5553325A2B627E_EBYHJ11635006.jpg,D:\疲劳状态标注\AA喉部图像质量控制\正常声带\2D9A78E4E66F4BAB8E5553325A2B627E_EBYHJ11635006.jpg,69803,717,556,RGB,13aea7c7efa9be981811336f8f45b53ca89668e0a80fca4fe7e712065c658f51,e42cc3f29c645397,a3c6462634088080
